Record_ID,Income,Education_Level,Major,Years_of_Experience,Gender,Industry,Year,CPI,GDP
470,97739,Master's Degree,Finance,31,1,Public,2020,262.73642928568705,0.0377750496750054
470,98739,Master's Degree,Finance,32,1,Public,2021,269.49539686840825,0.0248705667779907
471,52381,Bachelor's Degree,Accounting,8,1,Private,2018,259.04706076957433,0.0274670632206366
471,53381,Bachelor's Degree,Accounting,9,1,Private,2019,253.38844804186493,0.0359690701010238
471,54381,Bachelor's Degree,Accounting,10,1,Private,2020,262.73642928568705,0.0238076357259406
471,55381,Bachelor's Degree,Accounting,11,1,Private,2021,269.49539686840825,0.0221161004971302
472,61907,Master's Degree,Accounting,10,1,Public,2018,259.04706076957433,0.0278047709916799
472,62907,Master's Degree,Accounting,11,1,Public,2019,253.38844804186493,0.0382268363243281
472,63907,Master's Degree,Accounting,12,1,Public,2020,262.73642928568705,0.0234899697279591
472,64907,Master's Degree,Accounting,13,1,Public,2021,269.49539686840825,0.0368628973005949
473,44413,PhD,Finance,2,0,Non-Profit,2018,259.04706076957433,0.0348101904243663
473,45413,PhD,Finance,3,0,Non-Profit,2019,253.38844804186493,0.0321343240394
473,46413,PhD,Finance,4,0,Non-Profit,2020,262.73642928568705,0.0359484110788332
473,47413,PhD,Finance,5,0,Non-Profit,2021,269.49539686840825,0.0217227154309807
474,125703,PhD,Finance,27,0,Non-Profit,2018,259.04706076957433,0.0280065973682151
474,126703,PhD,Finance,28,0,Non-Profit,2019,253.38844804186493,0.0323916518565417
474,127703,PhD,Finance,29,0,Non-Profit,2020,262.73642928568705,0.0367258262620492
474,128703,PhD,Finance,30,0,Non-Profit,2021,269.49539686840825,0.0224096364487693
475,64777,Master's Degree,Economics,11,0,Non-Profit,2018,259.04706076957433,0.0210170684727164
475,65777,Master's Degree,Economics,12,0,Non-Profit,2019,253.38844804186493,0.0268189560328521
475,66777,Master's Degree,Economics,13,0,Non-Profit,2020,262.73642928568705,0.0388175981268296
475,67777,Master's Degree,Economics,14,0,Non-Profit,2021,269.49539686840825,0.0332884757318535
476,79619,Bachelor's Degree,Accounting,23,1,Public,2018,259.04706076957433,0.0324387346751341
476,80619,Bachelor's Degree,Accounting,24,1,Public,2019,253.38844804186493,0.0369893980316732
476,81619,Bachelor's Degree,Accounting,25,1,Public,2020,262.73642928568705,0.0360771977249764
476,82619,Bachelor's Degree,Accounting,26,1,Public,2021,269.49539686840825,0.0212488854994784
477,124669,Bachelor's Degree,Economics,8,0,Private,2018,259.04706076957433,0.0290443020020343
477,125669,Bachelor's Degree,Economics,9,0,Private,2019,253.38844804186493,0.0277886936015534
477,126669,Bachelor's Degree,Economics,10,0,Private,2020,262.73642928568705,0.026394416986797
477,127669,Bachelor's Degree,Economics,11,0,Private,2021,269.49539686840825,0.0376250136336377
478,109645,Master's Degree,Finance,11,1,Public,2018,259.04706076957433,0.0204340019055108
478,110645,Master's Degree,Finance,12,1,Public,2019,253.38844804186493,0.0232723297748511
478,111645,Master's Degree,Finance,13,1,Public,2020,262.73642928568705,0.030078260507612
478,112645,Master's Degree,Finance,14,1,Public,2021,269.49539686840825,0.027257316339902
479,113507,PhD,Finance,22,0,Private,2018,259.04706076957433,0.0255504560980478
479,114507,PhD,Finance,23,0,Private,2019,253.38844804186493,0.0344706914666217
479,115507,PhD,Finance,24,0,Private,2020,262.73642928568705,0.0329544010884122
479,116507,PhD,Finance,25,0,Private,2021,269.49539686840825,0.0323620593112339
480,133648,Bachelor's Degree,Accounting,15,1,Private,2018,259.04706076957433,0.023866784672241
480,134648,Bachelor's Degree,Accounting,16,1,Private,2019,253.38844804186493,0.0281739912454186
480,135648,Bachelor's Degree,Accounting,17,1,Private,2020,262.73642928568705,0.0210541957970687
480,136648,Bachelor's Degree,Accounting,18,1,Private,2021,269.49539686840825,0.0343436289409351
481,75365,Master's Degree,Finance,7,1,Private,2018,259.04706076957433,0.0282886809393666
481,76365,Master's Degree,Finance,8,1,Private,2019,253.38844804186493,0.0380062447914898
481,77365,Master's Degree,Finance,9,1,Private,2020,262.73642928568705,0.0221043911047633
481,78365,Master's Degree,Finance,10,1,Private,2021,269.49539686840825,0.0327085584140594
482,92336,PhD,Finance,26,0,Public,2018,259.04706076957433,0.0201471565925082
482,93336,PhD,Finance,27,0,Public,2019,253.38844804186493,0.020750573150636
482,94336,PhD,Finance,28,0,Public,2020,262.73642928568705,0.0384154169927215
482,95336,PhD,Finance,29,0,Public,2021,269.49539686840825,0.0308110535077784
483,98646,Bachelor's Degree,Economics,4,0,Private,2018,259.04706076957433,0.0381203814208872
483,99646,Bachelor's Degree,Economics,5,0,Private,2019,253.38844804186493,0.032588474222342
483,100646,Bachelor's Degree,Economics,6,0,Private,2020,262.73642928568705,0.0360160537595704
483,101646,Bachelor's Degree,Economics,7,0,Private,2021,269.49539686840825,0.0300702702259599
484,61334,Bachelor's Degree,Economics,8,0,Private,2018,259.04706076957433,0.0335492670847994
484,62334,Bachelor's Degree,Economics,9,0,Private,2019,253.38844804186493,0.0343620347591204
484,63334,Bachelor's Degree,Economics,10,0,Private,2020,262.73642928568705,0.0389553916406429
484,64334,Bachelor's Degree,Economics,11,0,Private,2021,269.49539686840825,0.0221249141693912
485,112442,Bachelor's Degree,Finance,15,0,Private,2018,259.04706076957433,0.0325700780016713
485,113442,Bachelor's Degree,Finance,16,0,Private,2019,253.38844804186493,0.0348527197936338
485,114442,Bachelor's Degree,Finance,17,0,Private,2020,262.73642928568705,0.0312990521530494
485,115442,Bachelor's Degree,Finance,18,0,Private,2021,269.49539686840825,0.0282733104716641
486,101961,PhD,Accounting,12,0,Public,2018,259.04706076957433,0.0299637859834795
486,102961,PhD,Accounting,13,0,Public,2019,253.38844804186493,0.0288120622811834
486,103961,PhD,Accounting,14,0,Public,2020,262.73642928568705,0.0336841815037697
486,104961,PhD,Accounting,15,0,Public,2021,269.49539686840825,0.0240702221666377
487,84540,Bachelor's Degree,Finance,29,1,Public,2018,259.04706076957433,0.0209556272936281
487,85540,Bachelor's Degree,Finance,30,1,Public,2019,253.38844804186493,0.0371314397736667
487,86540,Bachelor's Degree,Finance,31,1,Public,2020,262.73642928568705,0.0239831379519413
487,87540,Bachelor's Degree,Finance,32,1,Public,2021,269.49539686840825,0.0277110500298333
488,103381,Bachelor's Degree,Finance,26,0,Public,2018,259.04706076957433,0.022746067502832
488,104381,Bachelor's Degree,Finance,27,0,Public,2019,253.38844804186493,0.0317349623793468
488,105381,Bachelor's Degree,Finance,28,0,Public,2020,262.73642928568705,0.0346026037555285
488,106381,Bachelor's Degree,Finance,29,0,Public,2021,269.49539686840825,0.035688113312168
489,97161,Master's Degree,Economics,24,0,Public,2018,259.04706076957433,0.0215106653831381
489,98161,Master's Degree,Economics,25,0,Public,2019,253.38844804186493,0.0333171553243255
489,99161,Master's Degree,Economics,26,0,Public,2020,262.73642928568705,0.0390884556064214
489,100161,Master's Degree,Economics,27,0,Public,2021,269.49539686840825,0.0341588183147998
490,49134,Master's Degree,Finance,5,1,Non-Profit,2018,259.04706076957433,0.039376293811556
490,50134,Master's Degree,Finance,6,1,Non-Profit,2019,253.38844804186493,0.0212720287275559
490,51134,Master's Degree,Finance,7,1,Non-Profit,2020,262.73642928568705,0.036821923412322
490,52134,Master's Degree,Finance,8,1,Non-Profit,2021,269.49539686840825,0.0286068634737814
491,109149,Master's Degree,Finance,25,1,Public,2018,259.04706076957433,0.0246079014302912
491,110149,Master's Degree,Finance,26,1,Public,2019,253.38844804186493,0.0396379428007049
491,111149,Master's Degree,Finance,27,1,Public,2020,262.73642928568705,0.0376638610584721
491,112149,Master's Degree,Finance,28,1,Public,2021,269.49539686840825,0.0297350209670463
492,128245,Master's Degree,Accounting,27,0,Non-Profit,2018,259.04706076957433,0.0345260700073763
492,129245,Master's Degree,Accounting,28,0,Non-Profit,2019,253.38844804186493,0.0289816678535222
492,130245,Master's Degree,Accounting,29,0,Non-Profit,2020,262.73642928568705,0.0309412598183688
492,131245,Master's Degree,Accounting,30,0,Non-Profit,2021,269.49539686840825,0.035075364040901
493,104601,Bachelor's Degree,Economics,21,1,Private,2018,259.04706076957433,0.0202009396210966
493,105601,Bachelor's Degree,Economics,22,1,Private,2019,253.38844804186493,0.0298266086382426
493,106601,Bachelor's Degree,Economics,23,1,Private,2020,262.73642928568705,0.0276721808071031
493,107601,Bachelor's Degree,Economics,24,1,Private,2021,269.49539686840825,0.0342939217801324
494,133928,Bachelor's Degree,Economics,17,1,Non-Profit,2018,259.04706076957433,0.0226126876311471
494,134928,Bachelor's Degree,Economics,18,1,Non-Profit,2019,253.38844804186493,0.0205167794444002
494,135928,Bachelor's Degree,Economics,19,1,Non-Profit,2020,262.73642928568705,0.0356094227676031
494,136928,Bachelor's Degree,Economics,20,1,Non-Profit,2021,269.49539686840825,0.0216012680505793
495,101378,Master's Degree,Finance,4,1,Private,2018,259.04706076957433,0.0383027764080979
495,102378,Master's Degree,Finance,5,1,Private,2019,253.38844804186493,0.0336635112647963
495,103378,Master's Degree,Finance,6,1,Private,2020,262.73642928568705,0.0356569723597331
495,104378,Master's Degree,Finance,7,1,Private,2021,269.49539686840825,0.035981642915439
496,98862,PhD,Accounting,2,0,Public,2018,259.04706076957433,0.030741669111802
496,99862,PhD,Accounting,3,0,Public,2019,253.38844804186493,0.0325462827402052
496,100862,PhD,Accounting,4,0,Public,2020,262.73642928568705,0.0391956757287542
496,101862,PhD,Accounting,5,0,Public,2021,269.49539686840825,0.0381550160048247
497,52244,Bachelor's Degree,Finance,5,1,Non-Profit,2018,259.04706076957433,0.0380326245897272
497,53244,Bachelor's Degree,Finance,6,1,Non-Profit,2019,253.38844804186493,0.0201819636256155
497,54244,Bachelor's Degree,Finance,7,1,Non-Profit,2020,262.73642928568705,0.0250071745914171
497,55244,Bachelor's Degree,Finance,8,1,Non-Profit,2021,269.49539686840825,0.0377654439302301
498,74733,PhD,Economics,17,1,Non-Profit,2018,259.04706076957433,0.0267278744680581
498,75733,PhD,Economics,18,1,Non-Profit,2019,253.38844804186493,0.0395852658280903
498,76733,PhD,Economics,19,1,Non-Profit,2020,262.73642928568705,0.033439522758541
498,77733,PhD,Economics,20,1,Non-Profit,2021,269.49539686840825,0.0348720503512123
499,103876,PhD,Accounting,20,0,Private,2018,259.04706076957433,0.0251741014064857
499,104876,PhD,Accounting,21,0,Private,2019,253.38844804186493,0.0257042348930666
499,105876,PhD,Accounting,22,0,Private,2020,262.73642928568705,0.0200320237509805
499,106876,PhD,Accounting,23,0,Private,2021,269.49539686840825,0.037628206646465
500,120857,Bachelor's Degree,Economics,23,0,Private,2018,259.04706076957433,0.0237986553246071
500,121857,Bachelor's Degree,Economics,24,0,Private,2019,253.38844804186493,0.0223337823987179
500,122857,Bachelor's Degree,Economics,25,0,Private,2020,262.73642928568705,0.0268229865163936
500,123857,Bachelor's Degree,Economics,26,0,Private,2021,269.49539686840825,0.0309952910253204
